timestamp,power_output,wind_speed,wind_direction,temperature,humidity,air_pressure
3/19/2017 17:00,195.044,13.879,91.42,12.52,19.87,832.6765
3/19/2017 17:15,194.00467,13.93,90.89,12.52,19.84,832.7252
3/19/2017 17:30,195.194,13.843,89.85,12.5,19.88,832.872
3/19/2017 17:45,192.518,13.726,87.88,12.46,20.04,833.0914
3/19/2017 18:00,189.86566,13.647,86.45,12.38,20.35,833.2834
3/19/2017 18:15,193.673,14.033,85.59,12.24,20.75,833.3726
3/19/2017 18:30,191.59734,13.975,85.18,12.06,21.22,833.4421
3/19/2017 18:45,191.95667,14.654,85.4,11.82,21.79,833.516
3/19/2017 19:00,193.20967,14.539,86.47,11.45,22.61,833.6138
3/19/2017 19:15,191.699,14.333,87.61,10.81,23.87,833.7614
3/19/2017 19:30,192.87367,13.932,88.23,9.97,25.58,833.9679
3/19/2017 19:45,192.149,13.515,89.62,9.38,26.96,834.136
3/19/2017 20:00,192.61467,13.511,92.55,8.91,28.15,834.1857
3/19/2017 20:15,190.78233,12.893,95.13,8.39,29.49,834.2019
3/19/2017 20:30,191.305,13.032,97.27,7.95,30.71,834.21
3/19/2017 20:45,190.107,12.744,99.1,7.61,31.78,834.285
3/19/2017 21:00,192.209,12.412,101.25,7.34,32.67,834.2959
3/19/2017 21:15,193.44434,12.284,103.32,6.99,33.69,834.3812
3/19/2017 21:30,192.15533,12.256,106.35,6.61,34.76,834.4798
3/19/2017 21:45,191.85966,12.405,113.06,6.22,35.78,834.603
3/19/2017 22:00,192.159,12.342,123.43,5.71,37.06,834.6522
3/19/2017 22:15,185.76967,11.939,130.66,5.06,38.84,834.6857
3/19/2017 22:30,168.29134,11.211,130.05,4.84,39.72,834.742
3/19/2017 22:45,158.73866,10.912,122.22,4.68,40.52,834.8502
3/19/2017 23:00,161.58,10.894,112.19,4.43,41.57,834.9315
3/19/2017 23:15,160.51967,10.898,107.45,4.18,42.57,834.9741
3/19/2017 23:30,172.49234,11.291,105.51,3.92,43.55,834.9481
3/19/2017 23:45,167.21567,11.032,105.08,3.58,44.72,834.8411
3/20/2017 0:00,165.94533,10.972,103.19,3.24,45.81,834.6213
3/20/2017 0:15,166.06267,11.028,112.66,2.27,33.94,834.8855
3/20/2017 0:30,159.22366,10.834,114.21,1.73,36.56,834.8395
3/20/2017 0:45,150.773,10.535,116.33,1.67,37.83,834.8729
3/20/2017 1:00,161.50166,10.91,119.65,1.61,38.97,834.8502
3/20/2017 1:15,153.94,10.717,121.65,1.55,39.96,834.8064
3/20/2017 1:30,148.049,10.431,120.67,1.48,40.71,834.6755
3/20/2017 1:45,144.874,10.382,118.37,1.38,41.32,834.5584
3/20/2017 2:00,153.885,10.606,115.23,1.23,41.82,834.4906
3/20/2017 2:15,149.473,10.417,112.04,1.04,42.23,834.4904
3/20/2017 2:30,159.607,10.807,109.13,0.8,42.58,834.4608
3/20/2017 2:45,158.31534,10.805,107.71,0.55,42.94,834.3393
3/20/2017 3:00,146.719,10.518,106.17,0.31,43.27,834.2429
3/20/2017 3:15,141.69234,10.204,105.75,0.08,43.65,834.1487
3/20/2017 3:30,136.952,10.036,106.83,-0.13,44.13,834.0809
3/20/2017 3:45,131.57066,9.88,107.62,-0.31,44.72,834.0434
3/20/2017 4:00,121.25066,9.568,108.55,-0.47,45.38,834.0779
3/20/2017 4:15,120.59967,9.548,110.3,-0.63,46.05,834.1218
3/20/2017 4:30,131.24933,9.875,110.92,-0.76,46.64,834.1042
3/20/2017 4:45,133.22734,9.92,110.96,-0.89,47.16,834.068
3/20/2017 5:00,131.54233,9.87,111.57,-1.02,47.71,834.0309
3/20/2017 5:15,132.81366,9.883,112.06,-1.13,48.26,834.035
3/20/2017 5:30,128.61,9.782,112.04,-1.23,48.78,834.1049
3/20/2017 5:45,140.40433,10.111,111.51,-1.32,49.32,834.2528
3/20/2017 6:00,154.67867,10.637,110.54,-1.41,49.88,834.3463
3/20/2017 6:15,164.92534,10.898,109.35,-1.53,50.48,834.3979
3/20/2017 6:30,179.13234,11.507,107.82,-1.41,50.12,834.4421
3/20/2017 6:45,179.458,11.463,106.75,-1.44,50.23,834.4866
3/20/2017 7:00,176.55733,11.354,106.15,-1.59,50.79,834.5588
3/20/2017 7:15,168.76633,11.422,106.26,-1.79,51.58,834.6741
3/20/2017 7:30,157.58167,11.08,106.78,-1.99,52.39,834.8652
3/20/2017 7:45,147.41467,10.418,107.11,-2.14,53.05,835.0132
3/20/2017 8:00,135.04866,9.995,106.9,-2.21,53.39,835.1344
3/20/2017 8:15,128.59767,9.744,105.82,-1.67,51.39,835.2228
3/20/2017 8:30,136.8,9.977,103.76,-0.92,48.67,835.386
3/20/2017 8:45,139.58533,10.069,101.07,-0.33,46.68,835.6611
3/20/2017 9:00,130.80733,9.79,100.03,0.11,45.26,835.9353
3/20/2017 9:15,113.627,9.196,98.86,0.48,44.13,836.1682
3/20/2017 9:30,27.615,5.207,96.62,0.88,42.89,836.3613
3/20/2017 9:45,5.587667,3.799,96.52,1.32,41.66,836.4856
3/20/2017 10:00,11.484,4.422,96.34,1.67,40.86,836.562
3/20/2017 10:15,16.017,4.255,96.23,2,40.2,836.6683
3/20/2017 10:30,7.698333,3.771,94.33,2.46,38.76,836.8274
3/20/2017 10:45,3.456667,3.487,92.28,3.13,37.12,837.0341
3/20/2017 11:00,3.666,3.484,90.9,3.79,36.08,837.139
3/20/2017 11:15,2.265,3.31,89.66,4.45,34.96,837.1767
3/20/2017 11:30,1.508667,3.159,89.35,5.09,34.05,837.152
3/20/2017 11:45,0.607,2.834,89.16,5.7,33.47,837.0957
3/20/2017 12:00,0.072667,2.585,89.32,6.31,32.85,837.0252
3/20/2017 12:15,0.217333,2.796,88.56,6.86,31.95,837.0344
3/20/2017 12:30,1.021333,3.119,88.38,7.38,31.02,837.0997
3/20/2017 12:45,2.049,3.272,89.72,7.89,30.21,837.243
3/20/2017 13:00,1.587333,3.218,89.6,8.34,29.78,837.356
3/20/2017 13:15,2.288667,3.347,89.2,8.75,30.27,837.4582
3/20/2017 13:30,4.082334,3.631,87.99,9.14,30.84,837.4977
3/20/2017 13:45,4.651,3.638,86.03,9.49,30.64,837.5184
3/20/2017 14:00,4.236333,3.618,84.25,9.79,30.05,837.5927
3/20/2017 14:15,3.978,3.591,88.5,10.04,29.63,837.7542
3/20/2017 14:30,4.763333,3.718,98.01,10.25,29.4,837.8372
3/20/2017 14:45,4.121666,3.676,103.69,10.44,29.1,837.8006
3/20/2017 15:00,3.190333,3.531,102.93,10.69,28.93,837.6616
3/20/2017 15:15,2.241667,3.362,99.2,10.97,29.22,837.571
3/20/2017 15:30,2.328667,3.428,94.29,11.24,29.46,837.5273
3/20/2017 15:45,4.626333,3.677,90.58,11.46,29.55,837.5361
3/20/2017 16:00,7.018,4.1,90.4,11.64,29.47,837.5606
3/20/2017 16:15,8.961,4.316,93.69,11.78,29.23,837.5419
3/20/2017 16:30,9.998667,4.362,97.85,11.9,28.86,837.4354
3/20/2017 16:45,15.184667,4.922,101.03,11.98,28.45,837.365
3/20/2017 17:00,20.15,5.405,103.88,12.25,27.82,837.2807
3/20/2017 17:15,20.401333,5.401,106.42,12.42,27.5,837.2685
3/20/2017 17:30,17.586666,5.141,105.67,12.48,27.44,837.3212
3/20/2017 17:45,15.778667,4.942,99.88,12.42,27.63,837.4064
3/20/2017 18:00,18.63,5.214,92.72,12.3,27.93,837.5081
3/20/2017 18:15,23.01,5.516,89.16,12.23,28.17,837.5138
3/20/2017 18:30,30.252333,6.028,90.7,12.19,28.37,837.5361
3/20/2017 18:45,30.243,6.015,93.35,12.09,28.66,837.5416
3/20/2017 19:00,24.694666,5.7,95.83,11.92,29.1,837.6003
3/20/2017 19:15,22.256,5.517,99.16,10.93,31.19,837.687
3/20/2017 19:30,18.128334,5.194,103.7,9.84,33.66,837.809
3/20/2017 19:45,16.304333,5.02,113.51,9.21,35.14,837.8993
3/20/2017 20:00,12.380667,4.667,158.42,8.83,35.79,837.9556
3/20/2017 20:15,7.163667,4.061,255.04,8.43,36.04,837.9928
3/20/2017 20:30,2.889667,3.434,274.38,8.02,35.64,838.0216
3/20/2017 20:45,1.402667,3.162,285.08,7.64,34.38,838.1041
3/20/2017 21:00,0.697667,3.013,297.51,7.29,32.58,838.1435
3/20/2017 21:15,0.496,2.92,304.42,6.95,31.57,838.1819
3/20/2017 21:30,0.267,2.749,299.68,6.56,31.96,838.1944
3/20/2017 21:45,0.024,2.364,291.08,6.17,33.04,838.2228
3/20/2017 22:00,0,1.832,286.34,5.84,34.05,838.2058
3/20/2017 22:15,0,1.483,286.94,5.59,34.78,838.2204
3/20/2017 22:30,0,1.522,288.36,5.37,35.43,838.253
3/20/2017 22:45,0,1.366,286.27,5.14,36.02,838.2761
3/20/2017 23:00,0,1.386,280.49,4.91,36.61,838.3191
3/20/2017 23:15,0,1.257,266.68,4.66,37.3,838.3166
3/20/2017 23:30,0,1.278,257.61,4.38,38.03,838.2179
3/20/2017 23:45,0,1.4,258.3,4.18,38.59,837.9304
3/21/2017 0:00,0,1.363,259.25,4.01,39.1,837.6413
3/22/2017 0:15,6.624667,3.829,253.86,5.55,48.81,842.7805
3/22/2017 0:30,7.367,3.891,251.81,5.25,50.04,842.8915
3/22/2017 0:45,11.353666,4.385,252.9,5.14,50.45,843.0055
3/22/2017 1:00,11.046,4.241,254.15,5.05,50.66,843.1419
3/22/2017 1:15,7.722667,3.793,254.27,4.85,51.3,843.2389
3/22/2017 1:30,6.84,3.725,254.01,4.61,52.15,843.2573
3/22/2017 1:45,3.964333,3.091,254.17,4.37,52.95,843.2668
3/22/2017 2:00,2.130667,2.677,254.63,4.17,53.64,843.2891
3/22/2017 2:15,1.613333,2.769,256.02,3.98,54.42,843.3553
3/22/2017 2:30,1.475667,2.76,257.04,3.16,57.78,843.4038
3/22/2017 2:45,3.287,3.181,256.84,2.03,62.96,843.4065
3/22/2017 3:00,3.651333,3.319,256.2,1.67,65.04,843.403
3/22/2017 3:15,4.361333,3.479,259.05,1.31,67.91,843.4114
3/22/2017 3:30,10.516666,4.293,283.24,0.98,73.34,843.4281
3/22/2017 3:45,10.129666,4.115,293.29,0.85,74.82,843.4405
3/22/2017 4:00,12.175,4.359,269.31,0.66,75.82,843.5294
3/22/2017 4:15,15.014,4.722,260.42,0.47,76.54,843.6409
3/22/2017 4:30,19.608,5.136,268.78,0.27,78.35,843.7491
3/22/2017 4:45,23.635,5.373,284.99,0.16,79.32,843.817
3/22/2017 5:00,24.785334,5.485,297.59,0.08,79.49,843.8805
3/22/2017 5:15,21.559,5.325,300.84,0.03,79.04,843.9462
3/22/2017 5:30,21.278667,5.292,294.82,-0.08,78.91,844.0901
3/22/2017 5:45,17.372667,4.946,288.61,-0.22,79.02,844.3715
3/22/2017 6:00,18.123,4.985,290.41,-0.36,79.22,844.6993
3/22/2017 6:15,15.865334,4.783,293.62,-0.46,79.37,844.9036
3/22/2017 6:30,13.134334,4.497,296.43,-0.6,80.12,845.037
3/22/2017 6:45,12.153667,4.366,299.41,-0.77,81.29,845.0904
3/22/2017 7:00,11.069667,4.203,300.86,-0.91,82.27,845.227
3/22/2017 7:15,13.501333,4.387,299.73,-1.02,82.85,845.4098
3/22/2017 7:30,15.880667,4.42,297.27,-1.1,83.12,845.6674
3/22/2017 7:45,18.683666,4.595,295.45,-1.16,83.13,845.8945
3/22/2017 8:00,18.499,4.762,294.63,-1.21,83.12,846.0583
3/22/2017 8:15,15.455334,4.572,295.55,-1.21,82.92,846.1669
3/22/2017 8:30,14.968333,4.467,297.34,-1.09,82.15,846.2864
3/22/2017 8:45,23.32,5.125,298.74,-0.82,80.66,846.4671
3/22/2017 9:00,29.309668,5.555,299.24,-0.42,78.46,846.7099
3/22/2017 9:15,24.750668,5.5,305.29,0.14,75.58,846.9912
3/22/2017 9:30,16.779,4.984,320.04,0.88,71.95,847.1412
3/22/2017 9:45,10.234,4.37,4.63,1.72,68.63,847.2493
3/22/2017 10:00,7.654,4.019,48.04,2.05,68.13,847.321
3/22/2017 10:15,5.144333,3.674,67.26,2.3,67.76,847.4091
3/22/2017 10:30,4.37,3.457,78.08,2.59,66.8,847.5494
3/22/2017 10:45,3.038667,3.168,81.92,2.92,65.52,847.6834
3/22/2017 11:00,1.731,2.796,81.84,3.49,62.98,847.8087
3/22/2017 11:15,0.569333,2.353,73.48,4.11,59.91,847.87
3/22/2017 11:30,0.623,2.322,354.39,4.65,57.09,847.867
3/22/2017 11:45,0.372,2.074,300.93,5.27,54.14,847.7769
3/22/2017 12:00,0.576333,2.381,299.62,5.04,53.91,847.6642
3/22/2017 12:15,1.632667,2.987,295.73,5.81,50.02,847.6239
3/22/2017 12:30,4.572,3.529,290.74,6.41,47.39,847.6273
3/22/2017 12:45,6.316333,3.831,287,6.83,45.87,847.6588
3/22/2017 13:00,7.474667,3.914,285.39,7.1,44.9,847.6536
3/22/2017 13:15,9.557,4.15,285.11,7.31,44.13,847.6129
3/22/2017 13:30,15.233334,4.708,284.71,7.47,43.5,847.5283
3/22/2017 13:45,22.199667,5.194,283.73,7.6,43.07,847.468
3/22/2017 14:00,27.513666,5.578,282.59,7.72,42.65,847.4488
3/22/2017 14:15,28.660667,5.647,282.12,7.86,42.19,847.4939
3/22/2017 14:30,31.193666,5.657,282.09,7.98,41.73,847.5005
3/22/2017 14:45,31.070333,5.785,282.57,8.1,41.31,847.4241
3/22/2017 15:00,43.774,6.595,283.71,8.21,40.96,847.3273
3/22/2017 15:15,48.270332,7.009,284.75,8.29,40.65,847.2328
3/22/2017 15:30,53.84667,7.139,285.23,8.36,40.39,847.2253
3/22/2017 15:45,48.235332,6.887,284.98,8.42,40.2,847.236
3/22/2017 16:00,60.300335,7.378,284.45,8.45,40.08,847.2652
3/22/2017 16:15,52.263,7.069,283.98,8.49,39.96,847.2638
3/22/2017 16:30,49.711666,6.939,283.88,8.52,39.86,847.2195
3/22/2017 16:45,53.902668,7.182,284.15,8.52,39.86,847.1778
3/22/2017 17:00,55.500668,7.252,284.34,8.46,40.11,847.1515
3/22/2017 17:15,54.668667,7.193,284.53,8.38,40.51,847.1935
3/22/2017 17:30,45.719,6.781,285,8.26,40.97,847.3267
3/22/2017 17:45,42.426666,6.595,286.26,8.11,41.58,847.552
3/22/2017 18:00,39.386333,6.461,287.52,7.92,42.4,847.7755
3/22/2017 18:15,37.594334,6.371,287.18,7.69,43.36,847.9345
3/22/2017 18:30,35.241,6.221,286.28,7.37,44.57,848.0318
3/22/2017 18:45,30.053,5.918,284.98,6.93,46.23,848.115
3/22/2017 19:00,25.263,5.605,283.37,6.36,48.35,848.2419
3/22/2017 19:15,20.181,5.235,281.08,5.71,50.83,848.3944
3/22/2017 19:30,17.150667,4.979,278.51,5.13,53.17,848.6014
3/22/2017 19:45,14.852333,4.757,275.93,4.77,54.82,848.785
3/22/2017 20:00,19.261333,5.156,272.53,4.39,56.58,848.9128
3/22/2017 20:15,15.450334,4.861,268.22,4.01,58.32,848.9821
3/22/2017 20:30,10.413667,4.344,262.95,3.75,59.58,849.0355
3/22/2017 20:45,4.794333,3.636,257.27,3.54,60.56,849.1379
3/22/2017 21:00,1.549667,3.073,252.4,3.39,61.12,849.2007
3/22/2017 21:15,0.833333,2.972,248.47,3.43,60.64,849.2995
3/22/2017 21:30,0.187333,2.679,244.41,3.46,59.85,849.3938
3/22/2017 21:45,0.054667,2.348,241.64,3.38,59.36,849.5106
3/22/2017 22:00,0.02,2.18,240.96,3.25,59.33,849.5654
3/22/2017 22:15,0.025333,2.124,241.94,3.1,59.62,849.6012
3/22/2017 22:30,0.375333,2.448,243.7,2.96,59.98,849.7005
3/22/2017 22:45,0.645667,2.505,244.6,2.81,60.39,849.8062
3/22/2017 23:00,0.354667,2.487,243.68,2.65,60.83,849.9047
3/22/2017 23:15,0.106,2.585,240.25,2.49,61.25,849.9912
3/22/2017 23:30,0.641333,2.757,234,2.35,61.59,850.0143
3/22/2017 23:45,0.178333,2.367,227.1,2.26,61.94,849.9091
3/23/2017 0:00,0.003667,2.139,223.5,2.31,61.95,849.7442
3/23/2017 0:15,0.248333,2.656,225.35,1.47,65.21,849.6876
3/23/2017 0:30,1.640667,3.13,220.88,1.41,65.35,849.7211
3/23/2017 0:45,2.326333,3.317,220.26,1.42,65.05,849.815
3/23/2017 1:00,15.663333,4.548,220.09,1.39,64.78,849.8706
3/23/2017 1:15,1.678333,2.929,218.9,1.3,64.67,849.8933
3/23/2017 1:30,0.703333,2.035,218.59,1.19,64.59,849.8743
3/23/2017 1:45,0.197667,1.723,219.25,1.1,64.46,849.8709
3/23/2017 2:00,0,1.901,219.44,0.99,64.39,849.8857
3/23/2017 2:15,0.069667,2.57,219.08,0.89,64.26,849.9278
3/23/2017 2:30,0.428333,2.991,218.53,0.8,64.07,849.9445
3/23/2017 2:45,1.752,3.242,218.01,0.7,63.76,849.8704
3/23/2017 3:00,1.177333,3.135,219.08,0.6,63.34,849.7852
3/23/2017 3:15,0.399333,2.591,221.64,0.5,62.6,849.679
3/23/2017 3:30,0.084667,2.158,221.56,0.33,62.66,849.6212
3/23/2017 3:45,0,1.641,219.06,0.18,63.8,849.6094
3/23/2017 4:00,0.006333,1.745,217.85,0,64.61,849.5757
3/23/2017 4:15,0.003,1.868,220.14,-0.15,65.4,849.5662
3/23/2017 4:30,0,1.867,222.55,-0.27,66.07,849.4469
3/23/2017 4:45,0.000333,1.95,223.85,-0.35,67.29,849.3369
3/23/2017 5:00,0,2.159,224.64,-0.42,68.46,849.2213
3/23/2017 5:15,0,2.14,227.31,-0.47,69.37,849.1845
3/23/2017 5:30,0,1.99,227.03,-0.52,70.07,849.2673
3/23/2017 5:45,0,1.568,225.4,-0.56,70.37,849.4261
3/23/2017 6:00,0,1.755,222.94,-0.57,70.17,849.6095
3/23/2017 6:15,0,1.814,220.54,-0.57,69.2,849.6594
3/23/2017 6:30,0,1.704,220.13,-0.55,68.15,849.6706
3/23/2017 6:45,0,1.634,219.96,-0.57,67.31,849.6302
3/23/2017 7:00,0.134,1.883,220.78,-0.61,66.59,849.6741
3/23/2017 7:15,2.181333,2.897,221.77,-0.65,65.54,849.7403
3/23/2017 7:30,10.643666,4.321,221.64,-0.7,64.18,849.8436
3/23/2017 7:45,20.780333,5.294,219.85,-0.73,62.52,849.9645
3/23/2017 8:00,27.146334,5.717,219.58,-0.45,59.61,849.9895
3/23/2017 8:15,31.238333,5.924,220.77,0.49,55.04,849.9919
3/23/2017 8:30,35.461334,6.19,222.23,1.43,51.1,850.007
3/23/2017 8:45,36.948334,6.326,224.88,2.35,47.71,850.123
3/23/2017 9:00,36.264668,6.386,228.41,3.32,44.68,850.2788
3/23/2017 9:15,29.792,5.962,232.51,4.41,41.6,850.407
3/23/2017 9:30,19.306667,5.146,235.55,5.26,40.05,850.451
3/23/2017 9:45,16.001333,4.929,239.67,5.87,39.71,850.4573
3/23/2017 10:00,19.181,5.195,244.37,6.31,39.37,850.441
3/23/2017 10:15,24.552334,5.67,251.84,6.65,39.08,850.4553
3/23/2017 10:30,28.317333,5.925,260.59,6.87,38.59,850.5466
3/23/2017 10:45,35.312332,6.391,269.76,7.1,37.96,850.6288
3/23/2017 11:00,46.601334,7.012,278.42,7.32,37.31,850.7005
3/23/2017 11:15,54.060665,7.394,287.48,7.52,36.87,850.7017
3/23/2017 11:30,57.313667,7.481,296.98,7.71,36.58,850.6088
3/23/2017 11:45,56.811333,7.4,305,7.92,36.23,850.4354
3/23/2017 12:00,64.98167,7.666,308.55,8.14,35.67,850.312
3/23/2017 12:15,73.067,8.019,305.43,8.4,34.83,850.225
3/23/2017 12:30,68.999,7.845,300.93,8.65,33.91,850.1842
3/23/2017 12:45,75.138664,8.076,298.77,8.87,33.04,850.1705
3/23/2017 13:00,77.12566,8.05,298.41,9.04,32.37,850.1102
3/23/2017 13:15,74.151,8.007,298.87,9.2,31.86,850.0264
3/23/2017 13:30,70.35567,7.797,299.43,9.35,31.39,849.9147
3/23/2017 13:45,63.550667,7.532,300.12,9.5,30.82,849.8084
3/23/2017 14:00,64.43933,7.57,300.5,9.67,30.17,849.732
3/23/2017 14:15,51.726665,7.011,299.68,9.82,29.54,849.693
3/23/2017 14:30,51.546,6.933,298.28,9.96,28.98,849.622
3/23/2017 14:45,57.323,7.162,296.76,10.08,28.55,849.4636
3/23/2017 15:00,49.246,6.818,295.48,10.18,28.16,849.3195
3/23/2017 15:15,46.506332,6.691,295.05,10.28,27.74,849.1628
3/23/2017 15:30,49.47167,6.881,294.38,10.38,27.29,849.0522
3/23/2017 15:45,57.822666,7.234,293.57,10.5,26.92,848.973
3/23/2017 16:00,61.54,7.35,294.66,10.61,26.71,848.9122
3/23/2017 16:15,59.792,7.214,294.6,10.69,26.69,848.8294
3/23/2017 16:30,57.287666,7.084,294.21,10.74,26.86,848.7024
3/23/2017 16:45,53.662666,7.032,293.93,10.8,26.98,848.5709
3/23/2017 17:00,43.44367,6.469,292.74,10.83,27.01,848.4688
3/23/2017 17:15,50.009,6.831,291.13,10.84,27.08,848.4178
3/23/2017 17:30,55.560333,7.105,292.65,10.89,26.94,848.4364
3/23/2017 17:45,60.851,7.292,298.25,10.95,26.49,848.5525
3/23/2017 18:00,66.344666,7.551,299.84,10.9,26.23,848.6407
3/23/2017 18:15,61.490334,7.358,299.84,10.82,25.96,848.6694
3/23/2017 18:30,58.694332,7.227,300.86,10.72,25.68,848.6859
3/23/2017 18:45,60.546,7.361,300.07,10.57,25.97,848.6998
3/23/2017 19:00,70.68367,7.827,300.55,10.34,26.98,848.7521
3/23/2017 19:15,48.343666,6.85,304.54,9.98,28.22,848.842
3/23/2017 19:30,44.550335,6.699,308.88,8.82,30.79,848.9659
3/23/2017 19:45,30.634333,5.917,311.47,7.96,32.88,849.0782
3/23/2017 20:00,21.399,5.325,313.89,7.58,33.93,849.1334
3/23/2017 20:15,14.679334,4.706,316.21,7.21,34.82,849.1584
3/23/2017 20:30,6.792,3.919,317.28,6.84,35.52,849.1702
3/23/2017 20:45,2.120667,3.201,314.72,6.5,36.11,849.2353
3/23/2017 21:00,0.173667,2.582,306.46,6.18,36.74,849.3227
3/23/2017 21:15,0.053667,2.016,297.02,5.86,37.41,849.4128
3/23/2017 21:30,0.399333,2.23,288.11,5.57,38.05,849.4432
3/23/2017 21:45,1.667,2.997,269.55,5.28,38.8,849.4581
3/23/2017 22:00,5.284667,3.864,217.1,4.93,41.07,849.4866
3/23/2017 22:15,11.408667,4.267,225.73,5.28,43.41,849.5339
3/23/2017 22:30,18.302668,4.928,217.27,4.39,48.5,849.5757
3/23/2017 22:45,28.150667,5.602,210.15,4.29,50.37,849.614
3/23/2017 23:00,32.774,5.923,207.59,4.73,48.96,849.6311
3/23/2017 23:15,37.738335,6.276,206.83,5.02,46.95,849.6595
3/23/2017 23:30,41.014668,6.459,205.42,5.03,45.49,849.5238
3/23/2017 23:45,40.93833,6.458,204.86,4.93,44.65,849.321
3/24/2017 0:00,40.76433,6.481,203.78,4.78,44.23,849.1052
3/24/2017 0:15,39.086666,6.42,207.41,3.82,38.2,848.852
3/24/2017 0:30,34.685333,6.175,208.13,3.74,38.21,848.8145
3/24/2017 0:45,31.633333,6.036,208.97,3.65,38.33,848.8181
3/24/2017 1:00,34.126,6.209,209.22,3.57,38.21,848.7657
3/24/2017 1:15,44.074665,6.717,208.97,3.49,37.79,848.682
3/24/2017 1:30,50.293335,6.982,208.64,3.4,37.11,848.5788
3/24/2017 1:45,50.744,7.011,208.46,3.31,36.42,848.492
3/24/2017 2:00,50.106335,6.961,208.51,3.25,35.84,848.4032
3/24/2017 2:15,45.717335,6.76,207.68,3.21,35.24,848.3688
3/24/2017 2:30,44.429,6.688,206.61,3.14,34.66,848.2955
3/24/2017 2:45,43.042667,6.654,205.71,3.05,34.16,848.1098
3/24/2017 3:00,43.605,6.685,204.41,2.98,33.43,847.9319
3/24/2017 3:15,46.074665,6.801,203.15,2.92,32.43,847.7292
3/24/2017 3:30,48.444,6.889,202.33,2.88,31.29,847.6063
3/24/2017 3:45,48.865334,6.89,201.94,2.83,30.19,847.5299
3/24/2017 4:00,44.446,6.691,201.97,2.73,29.28,847.4649
3/24/2017 4:15,46.116,6.712,201.96,2.61,28.5,847.3645
3/24/2017 4:30,49.519333,6.869,201.81,2.51,27.7,847.2222
3/24/2017 4:45,49.499332,6.862,201.55,2.37,27.1,847.0623
3/24/2017 5:00,50.558,6.925,201.08,2.19,26.62,846.9095
3/24/2017 5:15,56.286667,7.166,200.63,1.99,26.15,846.8241
3/24/2017 5:30,54.800667,7.114,200.18,1.76,25.73,846.8402
3/24/2017 5:45,52.824,7.063,199.45,1.52,25.36,846.9432
3/24/2017 6:00,53.937332,7.116,199.02,1.28,24.99,847.0371
3/24/2017 6:15,54.167,7.135,198.75,1.21,24.39,847.0098
3/24/2017 6:30,59.039665,7.341,198.21,1.18,23.69,846.948
3/24/2017 6:45,54.506332,7.132,197.74,1.18,23,846.8755
3/24/2017 7:00,58.996,7.316,197.05,1.25,22.23,846.8523
3/24/2017 7:15,69.626335,7.725,196.52,1.29,21.57,846.8634
3/24/2017 7:30,79.135,8.078,196.44,1.31,20.96,846.934
3/24/2017 7:45,77.403,8.002,196.49,1.25,20.47,846.9817
3/24/2017 8:00,77.193,7.972,196.32,1.52,19.59,846.9828
3/24/2017 8:15,80.107,8.083,195.28,2.4,17.9,846.9287
3/24/2017 8:30,81.792,8.159,193.89,3.28,16.78,846.9448
3/24/2017 8:45,81.682335,8.161,194.29,4.54,14.95,847.0744
3/24/2017 9:00,70.071,7.751,194.02,5.73,13.97,847.2878
3/24/2017 9:15,48.003,6.853,193.99,6.88,13.2,847.4127
3/24/2017 9:30,42.857666,6.589,191.05,7.83,13.27,847.4585
3/24/2017 9:45,34.257,6.2,179.33,8.45,15.04,847.4371
3/24/2017 10:00,29.234667,5.817,136.92,8.73,17.88,847.4055
3/24/2017 10:15,24.488,5.578,108.12,8.94,17.49,847.4066
3/24/2017 10:30,15.771,4.874,92.96,9.09,16.51,847.4931
3/24/2017 10:45,8.461667,4.104,87.48,9.15,16.33,847.5575
3/24/2017 11:00,3.737667,3.475,87.46,9.21,16.78,847.6284
3/24/2017 11:15,2.437667,3.121,87.22,9.32,17.11,847.5902
3/24/2017 11:30,1.776,3.226,88.41,9.51,17,847.4984
3/24/2017 11:45,1.453333,3.09,91.98,9.73,16.25,847.2852
3/24/2017 12:00,1.759333,3.132,95.05,9.92,15.5,847.1319
3/24/2017 12:15,1.491667,3.116,97.59,10.14,14.99,847.0969
3/24/2017 12:30,1.609,3.191,100.52,10.37,14.34,847.0266
3/24/2017 12:45,3.215,3.511,102.23,10.6,13.67,847.0096
3/24/2017 13:00,5.36,3.733,103.11,10.77,13.41,846.9223
3/24/2017 13:15,7.184,4.058,104.37,10.94,13.49,846.7823
3/24/2017 13:30,8.147,4.047,105.8,11.13,13.54,846.6494
3/24/2017 13:45,5.423667,3.819,106.53,11.34,13.46,846.5297
3/24/2017 14:00,6.741333,3.892,105.43,11.54,13.41,846.4654
3/24/2017 14:15,5.404667,3.639,103.76,11.7,13.48,846.4118
3/24/2017 14:30,7.445,3.981,103.02,11.85,13.56,846.3391
3/24/2017 14:45,10.311666,4.2,103.05,11.98,13.53,846.162
3/24/2017 15:00,9.138,4.037,102.81,12.1,13.43,845.9373
3/24/2017 15:15,8.224,3.977,102.05,12.2,13.44,845.7702
3/24/2017 15:30,9.913,4.233,101.02,12.31,13.46,845.6773
3/24/2017 15:45,4.917666,3.665,99.32,12.44,13.29,845.6604
3/24/2017 16:00,3.49,3.37,96.35,12.59,12.95,845.5791
3/24/2017 16:15,5.092333,3.697,94.01,12.72,12.74,845.5066
